seat_id,movie_id,theater_id,seat_number,status,showtime_id
1068,2,1,B8,0,4
1069,2,1,B9,1,4
1070,2,1,B10,0,4
1071,2,1,C1,1,4
1072,2,1,C2,0,4
1073,2,1,C3,0,4
1074,2,1,C4,1,4
1075,2,1,C5,1,4
1076,2,1,C6,1,4
1077,2,1,C7,1,4
1078,2,1,C8,1,4
1079,2,1,C9,0,4
1080,2,1,C10,0,4
1081,2,1,A1,1,5
1082,2,1,A2,0,5
1083,2,1,A3,1,5
1084,2,1,A4,1,5
1085,2,1,A5,0,5
1086,2,1,A6,1,5
1087,2,1,A7,0,5
1088,2,1,A8,0,5
1089,2,1,A9,1,5
1090,2,1,A10,0,5
1091,2,1,B1,0,5
1092,2,1,B2,0,5
1093,2,1,B3,0,5
1094,2,1,B4,1,5
1095,2,1,B5,0,5
1096,2,1,B6,1,5
1097,2,1,B7,0,5
1098,2,1,B8,0,5
1099,2,1,B9,1,5
1100,2,1,B10,1,5
1101,2,1,C1,0,5
1102,2,1,C2,1,5
1103,2,1,C3,1,5
1104,2,1,C4,1,5
1105,2,1,C5,1,5
1106,2,1,C6,0,5
1107,2,1,C7,1,5
1108,2,1,C8,0,5
1109,2,1,C9,1,5
1110,2,1,C10,0,5
1111,2,1,A1,0,6
1112,2,1,A2,0,6
1113,2,1,A3,1,6
1114,2,1,A4,1,6
1115,2,1,A5,0,6
1116,2,1,A6,1,6
1117,2,1,A7,1,6
1118,2,1,A8,1,6
1119,2,1,A9,1,6
1120,2,1,A10,0,6
1121,2,1,B1,0,6
1122,2,1,B2,0,6
1123,2,1,B3,0,6
1124,2,1,B4,0,6
1125,2,1,B5,1,6
1126,2,1,B6,1,6
1127,2,1,B7,1,6
1128,2,1,B8,0,6
1129,2,1,B9,0,6
1130,2,1,B10,0,6
1131,2,1,C1,1,6
1132,2,1,C2,1,6
1133,2,1,C3,0,6
1134,2,1,C4,1,6
1135,2,1,C5,1,6
1136,2,1,C6,1,6
1137,2,1,C7,1,6
1138,2,1,C8,0,6
1139,2,1,C9,0,6
1140,2,1,C10,1,6
1141,2,1,A1,1,7
1142,2,1,A2,0,7
1143,2,1,A3,0,7
1144,2,1,A4,1,7
1145,2,1,A5,1,7
1146,2,1,A6,0,7
1147,2,1,A7,0,7
1148,2,1,A8,1,7
1149,2,1,A9,0,7
1150,2,1,A10,1,7
1151,2,1,B1,1,7
1152,2,1,B2,1,7
1153,2,1,B3,1,7
1154,2,1,B4,0,7
1155,2,1,B5,0,7
1156,2,1,B6,1,7
1157,2,1,B7,0,7
1158,2,1,B8,0,7
1159,2,1,B9,0,7
1160,2,1,B10,1,7
1161,2,1,C1,0,7
1162,2,1,C2,1,7
1163,2,1,C3,1,7
1164,2,1,C4,1,7
1165,2,1,C5,0,7
1166,2,1,C6,0,7
1167,2,1,C7,1,7
1168,2,1,C8,0,7
1169,2,1,C9,0,7
1170,2,1,C10,0,7
1171,2,1,A1,1,8
1172,2,1,A2,0,8
1173,2,1,A3,1,8
1174,2,1,A4,1,8
1175,2,1,A5,1,8
1176,2,1,A6,0,8
1177,2,1,A7,1,8
1178,2,1,A8,1,8
1179,2,1,A9,0,8
1180,2,1,A10,1,8
1181,2,1,B1,0,8
1182,2,1,B2,0,8
1183,2,1,B3,1,8
1184,2,1,B4,1,8
1185,2,1,B5,0,8
1186,2,1,B6,1,8
1187,2,1,B7,0,8
1188,2,1,B8,0,8
1189,2,1,B9,1,8
1190,2,1,B10,1,8
1191,2,1,C1,1,8
1192,2,1,C2,1,8
1193,2,1,C3,1,8
1194,2,1,C4,1,8
1195,2,1,C5,0,8
1196,2,1,C6,0,8
1197,2,1,C7,1,8
1198,2,1,C8,1,8
1199,2,1,C9,1,8
1200,2,1,C10,0,8
1201,2,1,A1,0,9
1202,2,1,A2,1,9
1203,2,1,A3,0,9
1204,2,1,A4,0,9
1205,2,1,A5,0,9
1206,2,1,A6,1,9
1207,2,1,A7,1,9
1208,2,1,A8,1,9
1209,2,1,A9,0,9
1210,2,1,A10,1,9
1211,2,1,B1,0,9
1212,2,1,B2,1,9
1213,2,1,B3,1,9
1214,2,1,B4,0,9
1215,2,1,B5,0,9
1216,2,1,B6,1,9
1217,2,1,B7,1,9
1218,2,1,B8,1,9
1219,2,1,B9,0,9
1220,2,1,B10,1,9
1221,2,1,C1,1,9
1222,2,1,C2,0,9
1223,2,1,C3,1,9
1224,2,1,C4,1,9
1225,2,1,C5,1,9
1226,2,1,C6,0,9
1227,2,1,C7,1,9
1228,2,1,C8,1,9
1229,2,1,C9,0,9
1230,2,1,C10,0,9
1231,2,1,A1,1,10
1232,2,1,A2,0,10
1233,2,1,A3,1,10
1234,2,1,A4,1,10
1235,2,1,A5,1,10
1236,2,1,A6,0,10
1237,2,1,A7,1,10
1238,2,1,A8,0,10
1239,2,1,A9,0,10
1240,2,1,A10,1,10
1241,2,1,B1,1,10
1242,2,1,B2,0,10
1243,2,1,B3,1,10
1244,2,1,B4,1,10
1245,2,1,B5,1,10
1246,2,1,B6,1,10
1247,2,1,B7,1,10
1248,2,1,B8,0,10
1249,2,1,B9,0,10
1250,2,1,B10,1,10
1251,2,1,C1,1,10
1252,2,1,C2,1,10
1253,2,1,C3,0,10
1254,2,1,C4,0,10
1255,2,1,C5,0,10
1256,2,1,C6,0,10
1257,2,1,C7,1,10
1258,2,1,C8,1,10
1259,2,1,C9,1,10
1260,2,1,C10,1,10
1261,2,1,A1,0,11
1262,2,1,A2,0,11
1263,2,1,A3,1,11
1264,2,1,A4,1,11
1265,2,1,A5,0,11
1266,2,1,A6,1,11
1267,2,1,A7,1,11
1268,2,1,A8,0,11
1269,2,1,A9,0,11
1270,2,1,A10,1,11
1271,2,1,B1,0,11
1272,2,1,B2,1,11
1273,2,1,B3,1,11
1274,2,1,B4,1,11
1275,2,1,B5,0,11
1276,2,1,B6,0,11
1277,2,1,B7,0,11
1278,2,1,B8,0,11
1279,2,1,B9,0,11
1280,2,1,B10,0,11
1281,2,1,C1,1,11
1282,2,1,C2,1,11
1283,2,1,C3,1,11
1284,2,1,C4,1,11
1285,2,1,C5,1,11
1286,2,1,C6,0,11
1287,2,1,C7,0,11
1288,2,1,C8,1,11
1289,2,1,C9,0,11
1290,2,1,C10,0,11
1291,2,1,A1,1,12
1292,2,1,A2,1,12
1293,2,1,A3,0,12
1294,2,1,A4,1,12
1295,2,1,A5,0,12
1296,2,1,A6,0,12
1297,2,1,A7,0,12
1298,2,1,A8,0,12
1299,2,1,A9,1,12
1300,2,1,A10,1,12
1301,2,1,B1,1,12
1302,2,1,B2,0,12
1303,2,1,B3,0,12
1304,2,1,B4,0,12
1305,2,1,B5,1,12
1306,2,1,B6,1,12
1307,2,1,B7,0,12
1308,2,1,B8,0,12
1309,2,1,B9,1,12
1310,2,1,B10,1,12
1311,2,1,C1,1,12
1312,2,1,C2,1,12
1313,2,1,C3,1,12
1314,2,1,C4,0,12
1315,2,1,C5,0,12
1316,2,1,C6,1,12
1317,2,1,C7,0,12
1318,2,1,C8,1,12
1319,2,1,C9,1,12
1320,2,1,C10,0,12
1321,2,1,A1,0,13
1322,2,1,A2,1,13
1323,2,1,A3,1,13
1324,2,1,A4,1,13
1325,2,1,A5,0,13
1326,2,1,A6,1,13
1327,2,1,A7,1,13
1328,2,1,A8,1,13
1329,2,1,A9,0,13
1330,2,1,A10,1,13
1331,2,1,B1,1,13
1332,2,1,B2,0,13
1333,2,1,B3,1,13
1334,2,1,B4,1,13
1335,2,1,B5,0,13
1336,2,1,B6,1,13
1337,2,1,B7,1,13
1338,2,1,B8,0,13
1339,2,1,B9,1,13
1340,2,1,B10,0,13
1341,2,1,C1,0,13
1342,2,1,C2,1,13
1343,2,1,C3,1,13
1344,2,1,C4,0,13
1345,2,1,C5,1,13
1346,2,1,C6,1,13
1347,2,1,C7,0,13
1348,2,1,C8,0,13
1349,2,1,C9,0,13
1350,2,1,C10,1,13
1351,2,1,A1,0,14
1352,2,1,A2,1,14
1353,2,1,A3,1,14
1354,2,1,A4,0,14
1355,2,1,A5,1,14
1356,2,1,A6,0,14
1357,2,1,A7,1,14
1358,2,1,A8,1,14
1359,2,1,A9,1,14
1360,2,1,A10,1,14
1361,2,1,B1,1,14
1362,2,1,B2,1,14
1363,2,1,B3,1,14
1364,2,1,B4,1,14
1365,2,1,B5,1,14
1366,2,1,B6,1,14
1367,2,1,B7,0,14
1368,2,1,B8,1,14
1369,2,1,B9,1,14
1370,2,1,B10,0,14
1371,2,1,C1,0,14
1372,2,1,C2,0,14
1373,2,1,C3,0,14
1374,2,1,C4,0,14
1375,2,1,C5,0,14
1376,2,1,C6,0,14
1377,2,1,C7,0,14
1378,2,1,C8,0,14
1379,2,1,C9,1,14
1380,2,1,C10,0,14
1381,2,1,A1,0,15
1382,2,1,A2,0,15
1383,2,1,A3,0,15
1384,2,1,A4,0,15
1385,2,1,A5,1,15
1386,2,1,A6,1,15
1387,2,1,A7,1,15
1388,2,1,A8,0,15
1389,2,1,A9,1,15
1390,2,1,A10,1,15
1391,2,1,B1,0,15
1392,2,1,B2,1,15
1393,2,1,B3,1,15
1394,2,1,B4,0,15
1395,2,1,B5,1,15
1396,2,1,B6,0,15
1397,2,1,B7,1,15
1398,2,1,B8,0,15
1399,2,1,B9,0,15
1400,2,1,B10,1,15
1401,2,1,C1,1,15
1402,2,1,C2,1,15
1403,2,1,C3,0,15
1404,2,1,C4,1,15
1405,2,1,C5,0,15
1406,2,1,C6,1,15
1407,2,1,C7,0,15
1408,2,1,C8,1,15
1409,2,1,C9,0,15
1410,2,1,C10,1,15
1411,2,1,A1,1,16
1412,2,1,A2,0,16
1413,2,1,A3,1,16
1414,2,1,A4,0,16
1415,2,1,A5,0,16
1416,2,1,A6,1,16
1417,2,1,A7,0,16
1418,2,1,A8,0,16
1419,2,1,A9,0,16
1420,2,1,A10,0,16
1421,2,1,B1,1,16
1422,2,1,B2,0,16
1423,2,1,B3,0,16
1424,2,1,B4,1,16
1425,2,1,B5,1,16
1426,2,1,B6,1,16
1427,2,1,B7,1,16
1428,2,1,B8,0,16
1429,2,1,B9,0,16
1430,2,1,B10,0,16
1431,2,1,C1,0,16
1432,2,1,C2,0,16
1433,2,1,C3,1,16
1434,2,1,C4,0,16
1435,2,1,C5,0,16
1436,2,1,C6,1,16
1437,2,1,C7,0,16
1438,2,1,C8,1,16
1439,2,1,C9,0,16
1440,2,1,C10,0,16
1441,2,1,A1,1,17
1442,2,1,A2,1,17
1443,2,1,A3,1,17
1444,2,1,A4,1,17
1445,2,1,A5,1,17
1446,2,1,A6,1,17
1447,2,1,A7,0,17
1448,2,1,A8,1,17
1449,2,1,A9,1,17
1450,2,1,A10,0,17
1451,2,1,B1,1,17
1452,2,1,B2,0,17
1453,2,1,B3,1,17
1454,2,1,B4,0,17
1455,2,1,B5,1,17
1456,2,1,B6,1,17
1457,2,1,B7,1,17
1458,2,1,B8,1,17
1459,2,1,B9,0,17
1460,2,1,B10,1,17
1461,2,1,C1,1,17
1462,2,1,C2,1,17
1463,2,1,C3,0,17
1464,2,1,C4,0,17
1465,2,1,C5,0,17
1466,2,1,C6,0,17
1467,2,1,C7,0,17
1468,2,1,C8,0,17
1469,2,1,C9,1,17
1470,2,1,C10,0,17
1471,2,1,A1,1,18
1472,2,1,A2,0,18
1473,2,1,A3,1,18
1474,2,1,A4,0,18
1475,2,1,A5,1,18
1476,2,1,A6,1,18
1477,2,1,A7,1,18
1478,2,1,A8,0,18
1479,2,1,A9,1,18
1480,2,1,A10,0,18
1481,2,1,B1,0,18
1482,2,1,B2,1,18
1483,2,1,B3,1,18
1484,2,1,B4,0,18
1485,2,1,B5,1,18
1486,2,1,B6,0,18
1487,2,1,B7,1,18
1488,2,1,B8,0,18
1489,2,1,B9,1,18
1490,2,1,B10,0,18
1491,2,1,C1,1,18
1492,2,1,C2,1,18
1493,2,1,C3,1,18
1494,2,1,C4,0,18
1495,2,1,C5,0,18
1496,2,1,C6,0,18
1497,2,1,C7,1,18
1498,2,1,C8,1,18
1499,2,1,C9,0,18
1500,2,1,C10,1,18
1501,2,1,A1,1,19
1502,2,1,A2,0,19
1503,2,1,A3,0,19
1504,2,1,A4,1,19
1505,2,1,A5,0,19
1506,2,1,A6,0,19
1507,2,1,A7,0,19
1508,2,1,A8,0,19
1509,2,1,A9,0,19
1510,2,1,A10,0,19
1511,2,1,B1,1,19
1512,2,1,B2,0,19
1513,2,1,B3,1,19
1514,2,1,B4,0,19
1515,2,1,B5,0,19
1516,2,1,B6,0,19
1517,2,1,B7,0,19
1518,2,1,B8,1,19
1519,2,1,B9,1,19
1520,2,1,B10,1,19
1521,2,1,C1,1,19
1522,2,1,C2,0,19
1523,2,1,C3,0,19
1524,2,1,C4,1,19
1525,2,1,C5,1,19
1526,2,1,C6,1,19
1527,2,1,C7,0,19
1528,2,1,C8,0,19
1529,2,1,C9,0,19
1530,2,1,C10,0,19
1531,2,1,A1,1,20
1532,2,1,A2,1,20
1533,2,1,A3,1,20
1534,2,1,A4,1,20
1535,2,1,A5,1,20
1536,2,1,A6,1,20
1537,2,1,A7,0,20
1538,2,1,A8,1,20
1539,2,1,A9,1,20
1540,2,1,A10,0,20
1541,2,1,B1,1,20
1542,2,1,B2,1,20
1543,2,1,B3,1,20
1544,2,1,B4,1,20
1545,2,1,B5,0,20
1546,2,1,B6,1,20
1547,2,1,B7,1,20
1548,2,1,B8,0,20
1549,2,1,B9,0,20
1550,2,1,B10,0,20
1551,2,1,C1,1,20
1552,2,1,C2,1,20
1553,2,1,C3,1,20
1554,2,1,C4,1,20
1555,2,1,C5,1,20
1556,2,1,C6,1,20
1557,2,1,C7,1,20
1558,2,1,C8,1,20
1559,2,1,C9,1,20
1560,2,1,C10,0,20
1561,2,1,A1,1,21
1562,2,1,A2,0,21
1563,2,1,A3,1,21
1564,2,1,A4,0,21
1565,2,1,A5,0,21
1566,2,1,A6,0,21
1567,2,1,A7,0,21
1568,2,1,A8,0,21
1569,2,1,A9,0,21
1570,2,1,A10,0,21
1571,2,1,B1,1,21
1572,2,1,B2,1,21
1573,2,1,B3,1,21
1574,2,1,B4,1,21
1575,2,1,B5,1,21
1576,2,1,B6,1,21
1577,2,1,B7,0,21
1578,2,1,B8,0,21
1579,2,1,B9,1,21
1580,2,1,B10,0,21
1581,2,1,C1,0,21
1582,2,1,C2,1,21
1583,2,1,C3,1,21
1584,2,1,C4,1,21
1585,2,1,C5,1,21
1586,2,1,C6,1,21
1587,2,1,C7,0,21
1588,2,1,C8,1,21
1589,2,1,C9,0,21
1590,2,1,C10,1,21
1591,2,1,A1,0,22
1592,2,1,A2,0,22
1593,2,1,A3,1,22
1594,2,1,A4,1,22
1595,2,1,A5,1,22
1596,2,1,A6,0,22
1597,2,1,A7,0,22
1598,2,1,A8,1,22
1599,2,1,A9,1,22
1600,2,1,A10,0,22
1601,2,1,B1,1,22
1602,2,1,B2,1,22
1603,2,1,B3,0,22
1604,2,1,B4,1,22
1605,2,1,B5,1,22
1606,2,1,B6,1,22
1607,2,1,B7,0,22
1608,2,1,B8,1,22
1609,2,1,B9,0,22
1610,2,1,B10,0,22
1611,2,1,C1,0,22
1612,2,1,C2,0,22
1613,2,1,C3,0,22
1614,2,1,C4,0,22
1615,2,1,C5,1,22
1616,2,1,C6,0,22
1617,2,1,C7,0,22
1618,2,1,C8,0,22
1619,2,1,C9,1,22
1620,2,1,C10,0,22
1621,2,1,A1,1,23
1622,2,1,A2,0,23
1623,2,1,A3,0,23
1624,2,1,A4,0,23
1625,2,1,A5,1,23
1626,2,1,A6,0,23
1627,2,1,A7,1,23
1628,2,1,A8,1,23
1629,2,1,A9,0,23
1630,2,1,A10,0,23
1631,2,1,B1,0,23
1632,2,1,B2,0,23
1633,2,1,B3,0,23
1634,2,1,B4,1,23
1635,2,1,B5,1,23
1636,2,1,B6,0,23
1637,2,1,B7,0,23
1638,2,1,B8,0,23
1639,2,1,B9,0,23
1640,2,1,B10,0,23
1641,2,1,C1,0,23
1642,2,1,C2,0,23
1643,2,1,C3,0,23
1644,2,1,C4,0,23
1645,2,1,C5,0,23
1646,2,1,C6,1,23
1647,2,1,C7,1,23
1648,2,1,C8,1,23
1649,2,1,C9,1,23
1650,2,1,C10,0,23
1651,2,1,A1,1,24
1652,2,1,A2,0,24
1653,2,1,A3,0,24
1654,2,1,A4,1,24
1655,2,1,A5,1,24
1656,2,1,A6,0,24
1657,2,1,A7,0,24
1658,2,1,A8,0,24
1659,2,1,A9,1,24
1660,2,1,A10,1,24
1661,2,1,B1,0,24
1662,2,1,B2,1,24
1663,2,1,B3,0,24
1664,2,1,B4,1,24
1665,2,1,B5,0,24
1666,2,1,B6,0,24
1667,2,1,B7,0,24
1668,2,1,B8,0,24
1669,2,1,B9,0,24
1670,2,1,B10,1,24
1671,2,1,C1,1,24
1672,2,1,C2,0,24
1673,2,1,C3,0,24
1674,2,1,C4,1,24
1675,2,1,C5,1,24
1676,2,1,C6,1,24
1677,2,1,C7,1,24
1678,2,1,C8,0,24
1679,2,1,C9,0,24
1680,2,1,C10,0,24
1681,2,1,A1,0,25
1682,2,1,A2,0,25
1683,2,1,A3,1,25
1684,2,1,A4,1,25
1685,2,1,A5,1,25
1686,2,1,A6,0,25
1687,2,1,A7,1,25
1688,2,1,A8,1,25
1689,2,1,A9,1,25
1690,2,1,A10,1,25
1691,2,1,B1,0,25
1692,2,1,B2,1,25
1693,2,1,B3,1,25
1694,2,1,B4,0,25
1695,2,1,B5,0,25
1696,2,1,B6,1,25
1697,2,1,B7,0,25
1698,2,1,B8,1,25
1699,2,1,B9,1,25
1700,2,1,B10,0,25
1701,2,1,C1,1,25
1702,2,1,C2,1,25
1703,2,1,C3,0,25
1704,2,1,C4,1,25
1705,2,1,C5,0,25
1706,2,1,C6,1,25
1707,2,1,C7,1,25
1708,2,1,C8,1,25
1709,2,1,C9,0,25
1710,2,1,C10,0,25
1711,2,1,A1,0,26
1712,2,1,A2,0,26
1713,2,1,A3,1,26
1714,2,1,A4,1,26
1715,2,1,A5,1,26
1716,2,1,A6,1,26
1717,2,1,A7,1,26
1718,2,1,A8,0,26
1719,2,1,A9,0,26
1720,2,1,A10,0,26
1721,2,1,B1,1,26
1722,2,1,B2,1,26
1723,2,1,B3,1,26
1724,2,1,B4,1,26
1725,2,1,B5,1,26
1726,2,1,B6,0,26
1727,2,1,B7,1,26
1728,2,1,B8,1,26
1729,2,1,B9,1,26
1730,2,1,B10,1,26
1731,2,1,C1,0,26
1732,2,1,C2,1,26
1733,2,1,C3,0,26
1734,2,1,C4,1,26
1735,2,1,C5,0,26
1736,2,1,C6,1,26
1737,2,1,C7,0,26
1738,2,1,C8,0,26
1739,2,1,C9,1,26
1740,2,1,C10,1,26
1741,2,1,A1,1,27
1742,2,1,A2,0,27
1743,2,1,A3,0,27
1744,2,1,A4,1,27
1745,2,1,A5,1,27
1746,2,1,A6,0,27
1747,2,1,A7,1,27
1748,2,1,A8,0,27
1749,2,1,A9,1,27
1750,2,1,A10,1,27
1751,2,1,B1,0,27
1752,2,1,B2,1,27
1753,2,1,B3,1,27
1754,2,1,B4,1,27
1755,2,1,B5,0,27
1756,2,1,B6,1,27
1757,2,1,B7,1,27
1758,2,1,B8,1,27
1759,2,1,B9,1,27
1760,2,1,B10,0,27
1761,2,1,C1,1,27
1762,2,1,C2,0,27
1763,2,1,C3,1,27
1764,2,1,C4,1,27
1765,2,1,C5,0,27
1766,2,1,C6,1,27
1767,2,1,C7,1,27
1768,2,1,C8,0,27
1769,2,1,C9,0,27
1770,2,1,C10,0,27
1771,2,1,A1,0,28
1772,2,1,A2,0,28
1773,2,1,A3,1,28
1774,2,1,A4,1,28
1775,2,1,A5,1,28
1776,2,1,A6,1,28
1777,2,1,A7,0,28
1778,2,1,A8,1,28
1779,2,1,A9,0,28
1780,2,1,A10,1,28
1781,2,1,B1,0,28
1782,2,1,B2,1,28
1783,2,1,B3,0,28
1784,2,1,B4,1,28
1785,2,1,B5,0,28
1786,2,1,B6,0,28
1787,2,1,B7,0,28
1788,2,1,B8,0,28
1789,2,1,B9,1,28
1790,2,1,B10,0,28
1791,2,1,C1,1,28
1792,2,1,C2,1,28
1793,2,1,C3,0,28
1794,2,1,C4,0,28
1795,2,1,C5,1,28
1796,2,1,C6,0,28
1797,2,1,C7,0,28
1798,2,1,C8,0,28
1799,2,1,C9,0,28
1800,2,1,C10,1,28
1801,2,1,A1,0,29
1802,2,1,A2,0,29
1803,2,1,A3,1,29
1804,2,1,A4,0,29
1805,2,1,A5,0,29
1806,2,1,A6,0,29
1807,2,1,A7,1,29
1808,2,1,A8,0,29
1809,2,1,A9,0,29
1810,2,1,A10,1,29
1811,2,1,B1,1,29
1812,2,1,B2,0,29
1813,2,1,B3,0,29
1814,2,1,B4,0,29
1815,2,1,B5,0,29
1816,2,1,B6,0,29
1817,2,1,B7,1,29
1818,2,1,B8,1,29
1819,2,1,B9,1,29
1820,2,1,B10,1,29
1821,2,1,C1,0,29
1822,2,1,C2,1,29
1823,2,1,C3,1,29
1824,2,1,C4,1,29
1825,2,1,C5,0,29
1826,2,1,C6,0,29
1827,2,1,C7,0,29
1828,2,1,C8,0,29
1829,2,1,C9,1,29
1830,2,1,C10,1,29
1831,2,1,A1,0,30
1832,2,1,A2,0,30
1833,2,1,A3,0,30
1834,2,1,A4,1,30
1835,2,1,A5,0,30
1836,2,1,A6,1,30
1837,2,1,A7,0,30
1838,2,1,A8,1,30
1839,2,1,A9,0,30
1840,2,1,A10,0,30
1841,2,1,B1,0,30
1842,2,1,B2,0,30
1843,2,1,B3,1,30
1844,2,1,B4,1,30
1845,2,1,B5,0,30
1846,2,1,B6,1,30
1847,2,1,B7,0,30
1848,2,1,B8,1,30
1849,2,1,B9,0,30
1850,2,1,B10,1,30
1851,2,1,C1,0,30
1852,2,1,C2,0,30
1853,2,1,C3,1,30
1854,2,1,C4,1,30
1855,2,1,C5,1,30
1856,2,1,C6,0,30
1857,2,1,C7,1,30
1858,2,1,C8,0,30
1859,2,1,C9,0,30
1860,2,1,C10,0,30
1861,2,1,A1,1,31
1862,2,1,A2,1,31
1863,2,1,A3,1,31
1864,2,1,A4,1,31
1865,2,1,A5,1,31
1866,2,1,A6,1,31
1867,2,1,A7,1,31
1868,2,1,A8,0,31
1869,2,1,A9,1,31
1870,2,1,A10,1,31
1871,2,1,B1,1,31
1872,2,1,B2,0,31
1873,2,1,B3,1,31
1874,2,1,B4,0,31
1875,2,1,B5,0,31
1876,2,1,B6,0,31
1877,2,1,B7,1,31
1878,2,1,B8,1,31
1879,2,1,B9,1,31
1880,2,1,B10,0,31
1881,2,1,C1,0,31
1882,2,1,C2,0,31
1883,2,1,C3,0,31
1884,2,1,C4,0,31
1885,2,1,C5,1,31
1886,2,1,C6,1,31
1887,2,1,C7,0,31
1888,2,1,C8,0,31
1889,2,1,C9,0,31
1890,2,1,C10,0,31
1891,2,1,A1,1,32
1892,2,1,A2,1,32
1893,2,1,A3,1,32
1894,2,1,A4,1,32
1895,2,1,A5,0,32
1896,2,1,A6,0,32
1897,2,1,A7,1,32
1898,2,1,A8,0,32
1899,2,1,A9,1,32
1900,2,1,A10,1,32
1901,2,1,B1,1,32
1902,2,1,B2,0,32
1903,2,1,B3,0,32
1904,2,1,B4,0,32
1905,2,1,B5,0,32
1906,2,1,B6,1,32
1907,2,1,B7,0,32
1908,2,1,B8,1,32
1909,2,1,B9,0,32
1910,2,1,B10,0,32
1911,2,1,C1,1,32
1912,2,1,C2,1,32
1913,2,1,C3,0,32
1914,2,1,C4,1,32
1915,2,1,C5,0,32
1916,2,1,C6,0,32
1917,2,1,C7,0,32
1918,2,1,C8,0,32
1919,2,1,C9,0,32
1920,2,1,C10,1,32
1921,3,1,A1,0,1
1922,3,1,A2,1,1
1923,3,1,A3,1,1
1924,3,1,A4,1,1
1925,3,1,A5,1,1
1926,3,1,A6,0,1
1927,3,1,A7,0,1
1928,3,1,A8,1,1
1929,3,1,A9,0,1
1930,3,1,A10,0,1
1931,3,1,B1,1,1
1932,3,1,B2,1,1
1933,3,1,B3,1,1
1934,3,1,B4,1,1
1935,3,1,B5,0,1
1936,3,1,B6,0,1
1937,3,1,B7,0,1
1938,3,1,B8,1,1
1939,3,1,B9,0,1
1940,3,1,B10,1,1
1941,3,1,C1,0,1
1942,3,1,C2,1,1
1943,3,1,C3,1,1
1944,3,1,C4,1,1
1945,3,1,C5,0,1
1946,3,1,C6,0,1
1947,3,1,C7,1,1
1948,3,1,C8,0,1
1949,3,1,C9,1,1
1950,3,1,C10,0,1
1951,3,1,A1,1,2
1952,3,1,A2,0,2
1953,3,1,A3,0,2
1954,3,1,A4,1,2
1955,3,1,A5,1,2
1956,3,1,A6,1,2
1957,3,1,A7,0,2
1958,3,1,A8,0,2
1959,3,1,A9,0,2
1960,3,1,A10,0,2
1961,3,1,B1,1,2
1962,3,1,B2,1,2
1963,3,1,B3,0,2
1964,3,1,B4,1,2
1965,3,1,B5,1,2
1966,3,1,B6,0,2
1967,3,1,B7,1,2
1968,3,1,B8,1,2
1969,3,1,B9,1,2
1970,3,1,B10,0,2
1971,3,1,C1,1,2
1972,3,1,C2,1,2
1973,3,1,C3,1,2
1974,3,1,C4,1,2
1975,3,1,C5,0,2
1976,3,1,C6,1,2
1977,3,1,C7,0,2
1978,3,1,C8,0,2
1979,3,1,C9,0,2
1980,3,1,C10,0,2
1981,3,1,A1,0,3
1982,3,1,A2,0,3
1983,3,1,A3,1,3
1984,3,1,A4,1,3
1985,3,1,A5,1,3
1986,3,1,A6,1,3
1987,3,1,A7,1,3
1988,3,1,A8,0,3
1989,3,1,A9,0,3
1990,3,1,A10,1,3
1991,3,1,B1,1,3
1992,3,1,B2,1,3
1993,3,1,B3,0,3
1994,3,1,B4,1,3
1995,3,1,B5,1,3
1996,3,1,B6,0,3
1997,3,1,B7,0,3
1998,3,1,B8,0,3
1999,3,1,B9,0,3
2000,3,1,B10,0,3
2001,3,1,C1,0,3
2002,3,1,C2,1,3
2003,3,1,C3,1,3
2004,3,1,C4,0,3
2005,3,1,C5,0,3
2006,3,1,C6,1,3
2007,3,1,C7,1,3
2008,3,1,C8,1,3
2009,3,1,C9,0,3
2010,3,1,C10,0,3
2011,3,1,A1,1,4
2012,3,1,A2,1,4
2013,3,1,A3,0,4
2014,3,1,A4,0,4
2015,3,1,A5,1,4
2016,3,1,A6,1,4
2017,3,1,A7,1,4
2018,3,1,A8,1,4
2019,3,1,A9,0,4
2020,3,1,A10,0,4
2021,3,1,B1,0,4
2022,3,1,B2,1,4
2023,3,1,B3,0,4
2024,3,1,B4,1,4
2025,3,1,B5,0,4
2026,3,1,B6,1,4
2027,3,1,B7,0,4
2028,3,1,B8,0,4
2029,3,1,B9,1,4
2030,3,1,B10,0,4
2031,3,1,C1,1,4
2032,3,1,C2,1,4
2033,3,1,C3,1,4
2034,3,1,C4,0,4
2035,3,1,C5,0,4
2036,3,1,C6,0,4
2037,3,1,C7,1,4
2038,3,1,C8,0,4
2039,3,1,C9,0,4
2040,3,1,C10,0,4
2041,3,1,A1,1,5
2042,3,1,A2,0,5
2043,3,1,A3,0,5
2044,3,1,A4,1,5
2045,3,1,A5,0,5
2046,3,1,A6,0,5
2047,3,1,A7,0,5
2048,3,1,A8,1,5
2049,3,1,A9,1,5
2050,3,1,A10,0,5
2051,3,1,B1,0,5
2052,3,1,B2,0,5
2053,3,1,B3,0,5
2054,3,1,B4,1,5
2055,3,1,B5,1,5
2056,3,1,B6,0,5
2057,3,1,B7,1,5
2058,3,1,B8,1,5
2059,3,1,B9,0,5
2060,3,1,B10,1,5
2061,3,1,C1,1,5
2062,3,1,C2,1,5
2063,3,1,C3,1,5
2064,3,1,C4,0,5
2065,3,1,C5,0,5
